InvoiceNo,OrderDate,CustomerKey,ProductKey,SalespersonKey,Quantity,UnitPrice,DiscountPct,GrossSales,NetSales,PaymentMethod,SalesChannel,OrderStatus,CustomerType
INV100433,2024-12-03,C0093,P0007,S001,5,"₹28,435.82",20%,142179.1,113743.28,Cash,Distributor,Completed,Repeat
INV100434,2024-09-05,C0153,P0006,S003,4,"₹14,575.61",15%,58302.44,49557.07,Wallet,Distributor,Completed,New
INV100435,2024-05-06,C0136,P0020,S006,8,₹530.22,10%,4241.76,3817.58,Credit Card,Retail Store,Completed,Repeat
INV100436,2024-11-16,C0078,P0016,S009,5,"₹21,370.74",0%,106853.7,106853.7,Cash,Online,Cancelled,Repeat
INV100437,2024-04-25,C0039,P0022,S007,3,₹426.36,0%,1279.08,1279.08,Wallet,Distributor,Cancelled,Returning
INV100438,2024-12-17,C0059,P0027,S004,10,"₹1,876.22",0%,18762.2,18762.2,Bank Transfer,Distributor,Completed,Repeat
INV100439,2024-10-04,C0034,P0014,S003,10,"₹18,728.11",15%,187281.1,159188.93,UPI,Online,Completed,Returning
INV100440,2024-12-27,C0135,P0009,S007,3,"₹5,728.18",20%,17184.54,13747.63,UPI,Retail Store,Completed,Returning
INV100441,2024-09-29,C0031,P0012,S006,3,"₹15,961.23",20%,47883.69,38306.95,Bank Transfer,Retail Store,Returned,Repeat
INV100442,2024-08-14,C0164,P0018,S003,4,"₹4,947.33",0%,19789.32,19789.32,Credit Card,Distributor,Cancelled,Repeat
INV100443,2024-11-06,C0146,P0015,S010,4,"₹25,183.82",0%,100735.28,100735.28,Bank Transfer,Online,Returned,New
INV100444,2024-09-14,C0155,P0031,S006,3,"₹1,005.65",10%,3016.95,2715.26,UPI,Online,Completed,New
INV100445,2024-01-17,C0105,P0001,S005,7,"₹81,442.44",0%,570097.08,570097.08,UPI,Online,Completed,New
INV100446,2024-08-12,C0158,P0032,S006,8,"₹2,574.15",0%,20593.2,20593.2,Credit Card,Distributor,Returned,Returning
INV100447,2024-06-09,C0101,P0003,S009,2,"₹49,114.92",10%,98229.84,88406.86,Credit Card,Online,Cancelled,Returning
INV100448,2024-07-21,C0011,P0025,S009,1,₹399.13,0%,399.13,399.13,Cash,Retail Store,Completed,Repeat
INV100449,2024-03-26,C0109,P0019,S010,1,₹220.04,20%,220.04,176.03,UPI,Retail Store,Returned,New
INV100450,2024-09-13,C0029,P0012,S010,9,"₹16,965.34",0%,152688.06,152688.06,Bank Transfer,Retail Store,Completed,New
INV100451,2024-08-20,C0152,P0013,S008,2,"₹4,693.33",5%,9386.66,8917.33,UPI,Distributor,Completed,New
INV100452,2024-02-28,C0116,P0024,S002,9,₹485.58,20%,4370.22,3496.18,Wallet,Distributor,Completed,Repeat
INV100453,2024-10-08,C0098,P0003,S003,6,"₹52,394.09",15%,314364.54,267209.86,credit card,Online,Completed,New
INV100454,2024-12-30,C0014,P0027,S005,5,"₹1,980.16",20%,9900.8,7920.64,Cash,Retail Store,completed,New
INV100455,2024-03-08,C0052,P0001,S010,5,"₹77,883.31",0%,389416.55,389416.55,Cash,Distributor,Completed,Returning
INV100456,2024-09-09,C0061,P0014,S010,8,"₹17,930.85",10%,143446.8,129102.12,Credit Card,Distributor,Cancelled,New
INV100457,2024-05-05,C0141,P0018,S010,9,"₹4,877.83",0%,43900.47,43900.47,UPI,Online,Completed,New
INV100458,2024-03-15,C0009,P0020,S006,2,₹478.34,0%,956.68,956.68,UPI,Online,Completed,Returning
INV100459,2024-12-04,C0178,P0012,S008,10,"₹18,452.28",5%,184522.8,175296.66,Credit Card,Retail Store,Completed,Repeat
INV100460,2024-07-13,C0018,P0028,S009,2,"₹5,361.77",5%,10723.54,10187.36,Credit Card,Distributor,Completed,Repeat
INV100461,2024-09-26,C0106,P0014,S004,10,"₹17,055.14",0%,170551.4,170551.4,Wallet,Online,Returned,Returning
INV100462,2024-12-18,C0155,P0019,S007,10,₹211.00,5%,2110.0,2004.5,Wallet,Distributor,Completed,New
INV100463,2024-11-10,C0145,P0032,S009,8,"₹2,732.67",10%,21861.36,19675.22,Wallet,Online,Completed,New
INV100464,2024-01-01,C0031,P0002,S008,2,"₹89,568.66",20%,179137.32,143309.86,Wallet,Retail Store,Returned,New
INV100465,2024-06-19,C0090,P0014,S001,4,"₹17,556.74",20%,70226.96,56181.57,Credit Card,Retail Store,Completed,Returning
INV100466,2024-10-08,C0083,P0001,S002,6,"₹77,098.12",5%,462588.72,439459.28,Wallet,Distributor,Completed,New
INV100467,2024-04-09,C0085,P0022,S008,8,₹420.81,0%,3366.48,3366.48,Cash,Online,Returned,Returning
INV100468,2024-06-20,C0119,P0027,S001,9,"₹1,918.29",5%,17264.61,16401.38,Bank Transfer,Distributor,Cancelled,New
INV100469,2024-04-16,C0148,P0022,S006,2,₹396.78,0%,793.56,793.56,Credit Card,Retail Store,Returned,Returning
INV100470,2024-09-30,C0043,P0025,S003,10,₹437.02,0%,4370.2,4370.2,Bank Transfer,Distributor,Completed,Returning
INV100471,2024-01-17,C0070,P0027,S002,8,"₹1,859.55",0%,14876.4,14876.4,Bank Transfer,Online,Cancelled,Repeat
INV100472,2024-03-30,C0029,P0024,S001,4,₹490.31,0%,1961.24,1961.24,Credit Card,Retail Store,Cancelled,New
INV100473,2024-04-07,C0088,P0031,S009,5,₹949.56,5%,4747.8,4510.41,Credit Card,Distributor,Completed,New
INV100474,2024-01-19,C0118,P0025,S009,2,₹400.44,0%,800.88,800.88,Credit Card,Distributor,Cancelled,New
INV100475,2024-06-19,C0120,P0003,S002,9,"₹51,399.03",20%,462591.27,370073.02,Credit Card,Distributor,Completed,Returning
INV100476,2024-04-17,C0083,P0013,S004,5,"₹4,854.20",5%,24271.0,23057.45,Cash,Distributor,Completed,Repeat
INV100477,2024-03-17,C0041,P0018,S002,1,"₹5,307.41",15%,5307.41,4511.3,Credit Card,Online,Cancelled,Repeat
INV100478,2024-10-08,C0082,P0018,S003,5,"₹5,042.62",15%,25213.1,21431.13,Credit Card,Retail Store,Cancelled,Repeat
INV100479,2024-10-03,C0114,P0004,S003,1,"₹77,395.73",10%,77395.73,69656.16,Credit Card,Online,Returned,New
INV100480,2024-02-14,C0110,P0026,S003,10,₹328.11,15%,3281.1,2788.94,Cash,Distributor,Completed,Repeat
INV100481,2024-06-19,C0051,P0006,S008,10,"₹12,679.28",0%,126792.8,126792.8,Cash,Online,Returned,Repeat
INV100482,2024-12-16,C0165,P0030,S008,4,"₹1,851.01",0%,7404.04,7404.04,Wallet,Retail Store,Completed,Repeat
INV100483,2024-04-03,C0180,P0022,S006,8,₹380.32,10%,3042.56,2738.3,Cash,Online,Completed,Repeat
INV100484,2024-08-24,C0044,P0019,S006,10,₹206.36,15%,2063.6,1754.06,Credit Card,Retail Store,Completed,Repeat
INV100485,2024-10-11,C0167,P0005,S005,9,"₹9,533.31",10%,85799.79,77219.81,Cash,Online,Cancelled,New
INV100486,2024-10-07,C0041,P0031,S007,2,₹960.02,5%,1920.04,1824.04,Wallet, online ,Returned,Returning
INV100487,2024-06-24,C0140,P0016,S003,2,"₹22,393.29",20%,44786.58,35829.26,Wallet,Retail Store,Completed,Returning
INV100488,2024-11-01,C0119,P0021,S009,2,₹263.32,10%,526.64,473.98,Cash,Online,Cancelled,New
INV100489,2024-12-16,C0153,P0025,S006,8,₹423.51,20%,3388.08,2710.46,Credit Card,Online,Completed,Returning
INV100490,2024-11-21,C0001,P0010,S003,8,"₹5,090.41",15%,40723.28,34614.79,Wallet,Distributor,Returned,New
INV100491,2024-04-15,C0175,P0021,S005,10,₹269.03,20%,2690.3,2152.24,Cash,Distributor,Completed,New
INV100492,2024-10-25,C0003,P0033,S007,3,₹701.42,5%,2104.26,1999.05,Wallet,Online,Completed,Returning
INV100493,2024-10-13,C0092,P0008,S005,1,"₹2,515.43",0%,2515.43,2515.43,Wallet,Retail Store,Completed,Returning
INV100494,2024-07-14,C0104,P0025,S007,9,₹423.67,0%,3813.03,3813.03,Cash,Online,Completed,Returning
INV100495,2024-07-15,C0093,P0027,S003,5,"₹1,784.81",20%,8924.05,7139.24,Credit Card,Online,Completed,New
INV100496,2024-09-06,C0169,P0028,S003,2,"₹5,509.52",0%,11019.04,11019.04,Cash,Retail Store,Cancelled,Repeat
INV100497,2024-11-15,C0047,P0030,S009,7,"₹2,063.42",15%,14443.94,12277.35,Cash,Retail Store,Completed,New
INV100498,2024-08-05,C0155,P0001,S010,8,"₹75,099.81",20%,600798.48,480638.78,Wallet,Retail Store,Returned,Returning
INV100499,2024-10-22,C0094,P0003,S001,10,"₹51,077.20",10%,510772.0,459694.8,Credit Card,Distributor,Returned,Returning
INV100500,2024-02-10,C0037,P0018,S008,9,"₹5,276.91",0%,47492.19,47492.19,Wallet,Online,Completed,Repeat
INV100501,2024-11-18,C0170,P0005,S009,10,"₹9,862.24",5%,98622.4,93691.28,Bank Transfer,Distributor,Completed,Repeat
INV100502,2024-08-20,C0132,P0031,S010,6,₹983.33,10%,5899.98,5309.98,Bank Transfer,Retail Store,Completed,New
INV100503,2024-12-21,C0153,P0020,S010,5,₹520.83,0%,2604.15,2604.15,Wallet,Online,Cancelled,New
INV100504,2024-12-02,C0075,P0002,S005,8,"₹79,777.73",0%,638221.84,638221.84,Credit Card,Retail Store,Completed,New
INV100505,2024-11-11,C0072,P0018,S005,1,"₹4,930.51",20%,4930.51,3944.41,UPI,Distributor,Completed,Returning
INV100506,2024-08-16,C0095,P0012,S005,4,"₹16,379.15",10%,65516.6,58964.94,Wallet,Online,Completed,New
INV100507,2024-03-15,C0153,P0010,S008,7,"₹5,045.28",10%,35316.96,31785.26,Cash,Distributor,Completed,New
INV100508,2024-10-22,C0089,P0004,S005,2,"₹68,837.65",0%,137675.3,137675.3,Cash,Retail Store,Completed,Repeat
INV100509,2024-09-29,C0060,P0025,S007,8,₹389.49,5%,3115.92,2960.12,Cash,Online,Completed,Repeat
INV100510,2024-07-14,C0174,P0021,S009,1,₹296.27,0%,296.27,296.27,Bank Transfer,Retail Store,Cancelled,Returning
INV100511,2024-05-19,C0086,P0018,S005,2,"₹5,387.09",5%,10774.18,10235.47,Cash,Retail Store,Completed,Returning
INV100512,2024-12-10,C0151,P0013,S009,6,"₹4,976.28",20%,29857.68,23886.14,UPI,Retail Store,Cancelled,New
INV100513,2024-12-10,C0003,P0005,S001,7,"₹9,726.20",0%,68083.4,68083.4,Cash,Retail Store,Completed,Returning
INV100514,2024-05-25,C0065,P0013,S001,1,"₹4,513.96",15%,4513.96,3836.87,Wallet,Distributor,Completed,Returning
INV100515,2024-11-22,C0032,P0008,S002,10,"₹2,492.75",0%,24927.5,24927.5,Wallet,Online,Completed,Returning
INV100516,2024-04-04,C0065,P0019,S008,2,₹217.81,20%,435.62,348.5,Bank Transfer,Retail Store,Completed,Repeat
INV100517,2024-03-23,C0019,P0018,S001,7,"₹5,116.50",10%,35815.5,32233.95,Credit Card,Retail Store,Completed,New
INV100518,2024-08-13,C0018,P0032,S004,10,"₹2,470.35",10%,24703.5,22233.15,Cash,Online,Completed,Returning
INV100519,2024-08-08,C0056,P0007,S008,5,"₹26,806.27",0%,134031.35,134031.35,Credit Card,Distributor,Completed,Repeat
INV100520,2024-01-10,C0128,P0010,S001,1,"₹5,173.80",20%,5173.8,4139.04,UPI,Distributor,Completed,Repeat
INV100521,2024-10-21,C0001,P0033,S008,8,₹742.63,10%,5941.04,5346.94,Credit Card,Distributor,Completed,New
INV100522,2024-07-15,C0177,P0031,S002,10,"₹1,077.13",15%,10771.3,9155.61,Bank Transfer,Retail Store,Completed,Repeat
INV100523,2024-01-29,C0162,P0006,S006,9,"₹12,652.24",5%,113870.16,108176.65,Cash,Retail Store,Completed,New
INV100524,2024-10-10,C0011,P0025,S004,5,₹405.67,20%,2028.35,1622.68,Credit Card,Distributor,Completed,Repeat
INV100525,2024-02-13,C0162,P0029,S004,3,"₹4,271.42",0%,12814.26,12814.26,Wallet,Online,Returned,Repeat
INV100526,2024-02-02,C0139,P0020,S008,9,₹548.36,10%,4935.24,4441.72,Credit Card,Online,Completed,New
INV100527,2024-06-21,C0011,P0026,S002,4,₹330.06,20%,1320.24,1056.19,Cash,Distributor,Cancelled,New
INV100528,2024-10-23,C0060,P0005,S001,3,"₹9,925.47",10%,29776.41,26798.77,Cash,Distributor,Completed,New
INV100529,2024-12-25,C0167,P0009,S001,3,"₹4,971.28",20%,14913.84,11931.07,Bank Transfer,Online,Returned,Returning
INV100530,2024-03-28,C0152,P0005,S002,2,"₹9,834.25",10%,19668.5,17701.65,Wallet,Online,Completed,New
INV100531,2024-08-06,C0087,P0026,S006,2,₹325.36,20%,650.72,520.58,UPI,Retail Store,Completed,New
INV100532,2024-10-30,C0045,P0022,S002,2,₹387.62,5%,775.24,736.48,Cash,Online,Completed,Returning
INV100533,2024-03-25,C0113,P0016,S010,1,"₹19,608.25",0%,19608.25,19608.25,Wallet,Retail Store,Completed,New
INV100534,2024-09-06,C0021,P0001,S001,3,"₹80,995.54",0%,242986.62,242986.62,Wallet,Retail Store,Returned,Returning
INV100535,2024-08-31,C0178,P0009,S004,3,"₹5,160.70",20%,15482.1,12385.68,Cash,Retail Store,Completed,New
INV100536,2024-11-08,C0178,P0003,S010,3,"₹49,455.08",20%,148365.24,118692.19,Credit Card,Distributor,Completed,Repeat
INV100537,2024-08-02,C0002,P0016,S004,2,"₹22,547.24",15%,45094.48,38330.31,Wallet,Retail Store,Cancelled,Returning
INV100538,2024-04-22,C0119,P0014,S005,1,"₹17,064.97",0%,17064.97,17064.97,UPI,Distributor,Returned,Repeat
INV100539,2024-03-31,C0041,P0003,S001,6,"₹47,157.97",5%,282947.82,268800.43,Bank Transfer,Retail Store,Cancelled,Repeat
INV100540,2024-01-23,C0027,P0004,S009,3,"₹76,025.39",0%,228076.17,228076.17,Cash,Distributor,Completed,New
INV100541,2024-04-30,C0114,P0021,S007,4,₹285.57,20%,1142.28,913.82,Bank Transfer,Online,Completed,Repeat
INV100542,2024-04-26,C0026,P0016,S007,4,"₹22,260.90",10%,89043.6,80139.24,Credit Card,Retail Store,Cancelled,Repeat
INV100543,2024-01-28,C0112,P0010,S004,10,"₹4,994.82",10%,49948.2,44953.38,Bank Transfer,Online,Returned,Returning
INV100544,2024-04-09,C0162,P0023,S005,4,₹76.35,5%,305.4,290.13,Wallet,Online,Completed,New
INV100545,2024-02-26,C0120,P0030,S007,3,"₹1,874.92",5%,5624.76,5343.52,Bank Transfer,Distributor,Completed,Returning
INV100546,2024-11-09,C0044,P0015,S002,7,"₹24,408.57",15%,170859.99,145230.99,UPI,Distributor,Returned,Repeat
INV100547,2024-05-22,C0004,P0028,S004,4,"₹5,330.25",5%,21321.0,20254.95,UPI,Distributor,Completed,Returning
INV100548,2024-01-03,C0107,P0003,S001,8,"₹51,581.44",20%,412651.52,330121.22,Credit Card,Retail Store,Cancelled,Repeat
INV100549,2024-09-02,C0179,P0007,S008,8,"₹27,029.76",0%,216238.08,216238.08,Credit Card,Distributor,Returned,New
INV100550,2024-03-08,C0092,P0019,S004,2,₹218.73,0%,437.46,437.46,Bank Transfer,Online,Returned,Returning
INV100551,2024-10-25,C0007,P0030,S008,3,"₹1,933.18",20%,5799.54,4639.63,Bank Transfer,Distributor,Returned,Returning
INV100552,2024-11-20,C0001,P0005,S007,6,"₹8,962.78",15%,53776.68,45710.18,Cash,Retail Store,Cancelled,Returning
INV100553,2024-10-21,C0054,P0006,S010,6,"₹14,500.64",20%,87003.84,69603.07,Wallet,Distributor,Completed,New
INV100554,2024-02-26,C0099,P0024,S008,10,₹484.12,0%,4841.2,4841.2,UPI,Distributor,Cancelled,Returning
INV100555,2024-02-04,C0144,P0014,S003,6,"₹18,307.75",0%,109846.5,109846.5,Cash,Distributor,Cancelled,Returning
INV100556,2024-04-17,C0058,P0021,S006,5,₹285.72,15%,1428.6,1214.31,Bank Transfer,Online,Completed,Repeat
INV100557,2024-06-25,C0116,P0032,S009,9,"₹2,591.91",0%,23327.19,23327.19,Wallet,Distributor,Cancelled,Repeat
INV100558,2024-08-19,C0159,P0024,S002,4,₹462.09,10%,1848.36,1663.52,Cash,Online,Completed,New
INV100559,2024-02-25,C0043,P0018,S002,3,"₹4,963.27",10%,14889.81,13400.83,UPI,Distributor,Completed,Repeat
INV100560,2024-08-01,C0175,P0009,S008,6,"₹5,308.90",10%,31853.4,28668.06,Credit Card,Retail Store,Completed,New
INV100561,2024-01-12,C0060,P0022,S007,10,₹421.48,5%,4214.8,4004.06,Bank Transfer,Retail Store,Cancelled,Returning
INV100562,2024-12-22,C0136,P0029,S008,5,"₹4,227.48",15%,21137.4,17966.79,Bank Transfer,Online,Completed,New
INV100563,2024-09-04,C0096,P0019,S001,3,₹211.87,5%,635.61,603.83,UPI,Distributor,Completed,Returning
INV100564,2024-10-01,C0074,P0012,S003,3,"₹16,536.83",0%,49610.49,49610.49,Credit Card,Retail Store,Cancelled,New
INV100565,2024-08-13,C0067,P0024,S003,4,₹511.16,15%,2044.64,1737.94,Bank Transfer,Retail Store,Completed,Repeat
INV100566,2024-08-17,C0139,P0011,S009,5,"₹8,004.82",0%,40024.1,40024.1,credit card,Retail Store,Completed,Repeat
INV100567,2024-06-12,C0040,P0001,S009,9,"₹80,249.19",5%,722242.71,686130.57,Bank Transfer,Retail Store,Completed,Returning
INV100568,2024-12-07,C0038,P0029,S006,2,"₹4,476.89",20%,8953.78,7163.02,Credit Card,Online,Cancelled,New
INV100569,2024-06-06,C0007,P0026,S010,4,₹314.12,10%,1256.48,1130.83,Bank Transfer,Online,Cancelled,Returning
INV100570,2024-04-09,C0150,P0015,S005,4,"₹22,821.72",0%,91286.88,91286.88,Cash,Distributor,Completed,Returning
INV100571,2024-07-20,C0050,P0032,S006,10,"₹2,609.16",15%,26091.6,22177.86,Credit Card,Distributor,Completed,Repeat
INV100572,2024-03-16,C0110,P0024,S007,6,₹477.71,0%,2866.26,2866.26,Bank Transfer,Retail Store,Returned,Returning
INV100573,2024-02-14,C0056,P0029,S007,8,"₹4,250.36",5%,34002.88,32302.74,Cash,Distributor,Returned,New
INV100574,2024-10-27,C0154,P0006,S003,4,"₹13,507.57",5%,54030.28,51328.77,Wallet,Retail Store,Completed,Returning
INV100575,2024-07-11,C0023,P0001,S007,5,"₹74,323.86",10%,371619.3,334457.37,Cash,Distributor,Cancelled,New
INV100576,2024-04-12,C0048,P0025,S005,9,₹382.69,10%,3444.21,3099.79,Bank Transfer,Distributor,Completed,Repeat
INV100577,2024-10-13,C0119,P0015,S001,1,"₹23,522.33",0%,23522.33,23522.33,Cash,Online,Completed,Repeat
INV100578,2024-04-01,C0126,P0016,S001,2,"₹20,925.81",5%,41851.62,39759.04,Credit Card,Distributor,Completed,Returning
INV100579,2024-09-03,C0145,P0028,S005,8,"₹5,661.25",20%,45290.0,36232.0,Bank Transfer,Distributor,Cancelled,New
INV100580,2024-05-12,C0042,P0004,S003,6,"₹77,105.20",10%,462631.2,416368.08,UPI,Retail Store,Completed,New
INV100581,2024-05-19,C0093,P0027,S006,1,"₹1,835.27",5%,1835.27,1743.51,Credit Card,Distributor,Completed,Returning
INV100582,2024-04-03,C0025,P0011,S009,6,"₹7,892.48",5%,47354.88,44987.14,Bank Transfer,Retail Store,Completed,New
INV100583,2024-09-30,C0149,P0023,S003,1,₹81.43,0%,81.43,81.43,Bank Transfer, online ,Returned,Repeat
INV100584,2024-03-24,C0027,P0014,S003,9,"₹19,157.52",0%,172417.68,172417.68,Wallet,Distributor,Cancelled,Returning
INV100585,2024-12-30,C0142,P0008,S007,8,"₹2,387.19",0%,19097.52,19097.52,UPI,Online,Returned,Repeat
INV100586,2024-06-08,C0177,P0024,S003,8,₹496.59,15%,3972.72,3376.81,Bank Transfer,Online,Completed,New
INV100587,2024-03-01,C0057,P0009,S003,4,"₹5,035.89",5%,20143.56,19136.38,UPI,Online,Returned,Returning
INV100588,2024-02-27,C0020,P0002,S008,7,"₹80,721.59",0%,565051.13,565051.13,Credit Card,Distributor,Cancelled,Returning
INV100589,2024-01-31,C0121,P0008,S005,1,"₹2,462.51",0%,2462.51,2462.51,Credit Card,Online,Completed,Returning
INV100590,2024-04-15,C0151,P0013,S003,6,"₹4,513.06",0%,27078.36,27078.36,Bank Transfer,Distributor,Completed,Repeat
INV100591,2024-03-23,C0129,P0016,S009,10,"₹19,605.36",0%,196053.6,196053.6,Wallet,Online,Cancelled,New
INV100592,2024-04-08,C0073,P0011,S009,1,"₹7,018.68",20%,7018.68,5614.94,UPI,Distributor,Returned,Repeat
INV100593,2024-12-23,C0151,P0012,S008,2,"₹18,185.12",0%,36370.24,36370.24,Cash,Retail Store,Completed,Returning
INV100594,2024-04-26,C0105,P0008,S006,2,"₹2,384.65",10%,4769.3,4292.37,UPI,Retail Store,Completed,Returning
INV100595,2024-05-27,C0143,P0003,S002,6,"₹46,415.20",10%,278491.2,250642.08,Bank Transfer,Retail Store,Cancelled,Returning
INV100596,2024-06-08,C0176,P0029,S004,9,"₹4,341.49",10%,39073.41,35166.07,Cash,Online,Completed,Repeat
INV100597,2024-12-13,C0095,P0012,S001,8,"₹16,170.26",20%,129362.08,103489.66,Cash,Distributor,Completed,New
INV100598,2024-03-14,C0102,P0026,S010,2,₹343.32,20%,686.64,549.31,UPI,Online,Completed,New
INV100599,2024-06-22,C0052,P0026,S002,4,₹333.03,10%,1332.12,1198.91,Bank Transfer,Distributor,Cancelled,Returning
INV100600,2024-05-19,C0165,P0026,S006,8,₹326.76,20%,2614.08,2091.26,Cash,Retail Store,Cancelled,Repeat
INV100601,2024-03-16,C0117,P0007,S002,5,"₹28,949.03",10%,144745.15,130270.63,UPI,Online,Completed,Returning
INV100602,2024-01-28,C0018,P0032,S001,3,"₹2,647.92",10%,7943.76,7149.38,Bank Transfer,Online,Completed,Returning
INV100603,2024-11-15,C0025,P0005,S009,8,"₹9,225.06",10%,73800.48,66420.43,Cash,Retail Store,Cancelled,Repeat
INV100604,2024-10-04,C0088,P0002,S001,7,"₹83,263.90",0%,582847.3,582847.3,Bank Transfer,Retail Store,Returned,Repeat
INV100605,2024-01-19,C0009,P0012,S009,5,"₹16,333.13",20%,81665.65,65332.52,Cash,Online,completed,Returning
INV100606,2024-07-18,C0125,P0008,S010,8,"₹2,565.11",20%,20520.88,16416.7,Wallet,Distributor,Returned,Repeat
INV100607,2024-10-14,C0041,P0033,S001,7,₹753.59,5%,5275.13,5011.37,Cash,Distributor,Completed,Repeat
INV100608,2024-06-13,C0016,P0002,S010,1,"₹89,417.49",0%,89417.49,89417.49,Bank Transfer,Distributor,Cancelled,New
INV100609,2024-11-16,C0088,P0025,S002,7,₹445.43,5%,3118.01,2962.11,Cash,Retail Store,Completed,Returning
INV100610,2024-05-05,C0064,P0016,S005,10,"₹22,324.66",0%,223246.6,223246.6,Credit Card,Retail Store,Completed,Repeat
INV100611,2024-03-27,C0006,P0021,S001,8,₹293.86,20%,2350.88,1880.7,Wallet,Distributor,Returned,Repeat
INV100612,2024-01-11,C0179,P0031,S010,1,₹987.33,5%,987.33,937.96,Cash,Retail Store,Cancelled,New
INV100613,2024-09-07,C0026,P0014,S006,8,"₹19,098.96",15%,152791.68,129872.93,Bank Transfer,Online,Cancelled,Repeat
INV100614,2024-07-05,C0112,P0013,S008,2,"₹4,608.33",15%,9216.66,7834.16,Bank Transfer,Online,Completed,Returning
INV100615,2024-07-24,C0058,P0006,S010,2,"₹13,208.59",15%,26417.18,22454.6,Credit Card,Distributor,Cancelled,Repeat
INV100616,2024-08-06,C0054,P0023,S002,5,₹85.14,15%,425.7,361.84,Cash,Distributor,Cancelled,Repeat
INV100617,2024-04-12,C0107,P0026,S005,10,₹319.04,15%,3190.4,2711.84,Wallet,Online,Completed,Returning
INV100618,2024-12-26,C0133,P0012,S010,8,"₹17,704.76",0%,141638.08,141638.08,Cash,Retail Store,Cancelled,Returning
INV100619,2024-08-10,C0145,P0004,S009,4,"₹72,267.97",5%,289071.88,274618.29,UPI,Online,Completed,Repeat
INV100620,2024-07-29,C0082,P0005,S004,7,"₹10,188.77",5%,71321.39,67755.32,UPI,Retail Store,Cancelled,New
INV100621,2024-07-26,C0062,P0008,S003,4,"₹2,439.70",0%,9758.8,9758.8,Bank Transfer,Retail Store,Returned,Returning
INV100622,2024-08-11,C0109,P0003,S004,3,"₹46,579.06",5%,139737.18,132750.32,Bank Transfer,Retail Store,Cancelled,New
INV100623,2024-11-25,C0011,P0032,S001,1,"₹2,526.80",0%,2526.8,2526.8,Bank Transfer,Online,Returned,Repeat
INV100624,2024-12-09,C0169,P0006,S007,3,"₹12,720.54",0%,38161.62,38161.62,Wallet,Online,Cancelled,Returning
INV100625,2024-10-24,C0135,P0017,S008,2,"₹14,098.67",0%,28197.34,28197.34,Bank Transfer,Retail Store,Cancelled,Returning
INV100626,2024-07-18,C0061,P0028,S004,3,"₹5,106.93",0%,15320.79,15320.79,Bank Transfer,Retail Store,Returned,Repeat
INV100627,2024-10-28,C0015,P0032,S009,6,"₹2,791.32",20%,16747.92,13398.34,Bank Transfer,Distributor,Returned,Repeat
INV100628,2024-12-15,C0064,P0018,S003,6,"₹5,438.67",10%,32632.02,29368.82,Bank Transfer,Online,Cancelled,New
INV100629,2024-12-05,C0014,P0016,S005,9,"₹20,309.80",10%,182788.2,164509.38,Bank Transfer,Distributor,Completed,Returning
INV100630,2024-05-01,C0114,P0025,S001,7,₹399.77,5%,2798.39,2658.47,UPI,Retail Store,Completed,New
INV100631,2024-08-12,C0162,P0021,S007,1,₹293.99,5%,293.99,279.29,Cash,Retail Store,Returned,Repeat
INV100632,2024-08-04,C0026,P0011,S005,9,"₹7,322.50",0%,65902.5,65902.5,Wallet,Distributor,Cancelled,Returning
INV100633,2024-06-16,C0117,P0002,S001,3,"₹84,075.34",20%,252226.02,201780.82,UPI,Online,Returned,New
INV100634,2024-11-17,C0079,P0021,S010,2,₹262.51,0%,525.02,525.02,Wallet,Distributor,Completed,Returning
INV100635,2024-12-17,C0106,P0021,S008,8,₹261.43,20%,2091.44,1673.15,UPI,Distributor,Cancelled,Repeat
INV100636,2024-05-24,C0051,P0006,S007,6,"₹13,331.54",0%,79989.24,79989.24,Cash,Distributor,Completed,New
INV100637,2024-01-12,C0143,P0015,S002,8,"₹23,518.84",0%,188150.72,188150.72,UPI,Online,Returned,Returning
INV100638,2024-08-07,C0154,P0017,S003,2,"₹13,144.60",5%,26289.2,24974.74,Wallet,Online,Completed,Returning
INV100639,2024-09-26,C0112,P0030,S008,2,"₹2,029.97",0%,4059.94,4059.94,UPI,Retail Store,Completed,Returning
INV100640,2024-09-10,C0098,P0009,S007,4,"₹5,113.23",15%,20452.92,17384.98,Bank Transfer,Distributor,Completed,Repeat
INV100641,2024-04-02,C0105,P0010,S001,5,"₹5,043.21",5%,25216.05,23955.25,Cash,Online,Completed,Returning
INV100642,2024-12-16,C0166,P0030,S002,1,"₹1,847.70",10%,1847.7,1662.93,Bank Transfer,Distributor,Returned,Returning
INV100643,2024-04-18,C0099,P0028,S010,5,"₹5,038.09",0%,25190.45,25190.45,Credit Card,Online,Completed,New
INV100644,2024-08-29,C0091,P0003,S001,5,"₹50,402.82",15%,252014.1,214211.98,Bank Transfer,Retail Store,Completed,New
INV100645,2024-10-13,C0011,P0012,S005,3,"₹17,240.89",15%,51722.67,43964.27,Bank Transfer,Retail Store,Completed,New
INV100646,2024-06-11,C0136,P0028,S003,5,"₹5,225.98",0%,26129.9,26129.9,UPI,Retail Store,Completed,Returning
INV100647,2024-07-03,C0111,P0019,S005,10,₹220.04,5%,2200.4,2090.38,Cash,Online,Completed,Returning
INV100648,2024-09-08,C0039,P0029,S001,4,"₹4,171.86",0%,16687.44,16687.44,UPI,Online,Returned,Repeat
